Semester,Gender,Term_Credit_Hours,Term_GPA,Total_Credit_Hours_Earned,Change_in_GPA,Day_of_Week,Course_Level,Expected_Graduation_Yr,Underclassman,Total_Visits,Major_Indicated,MATH,STAT,Exams_Approaching,Afternoon,Evening
Fall,MALE,19,3.454,125,-0.029,Fri,Introductory,2020,0,5,1,1,0,0,1,0
Fall,MALE,16,3.5,86,0.756,Fri,Introductory,2021,0,80,1,0,0,0,1,0
Fall,FEMALE,12,3.5,28,0.332,Fri,Advanced,2018,0,19,0,1,0,0,1,0
Fall,MALE,13,3.769,147,0.189,Fri,Introductory,2018,0,7,0,0,0,0,1,0
Fall,FEMALE,10,3.625,70,-0.022,Fri,Intermediate,2018,1,8,1,0,0,0,1,0
Fall,FEMALE,6,3.5,78,0.247,Fri,Introductory,2021,0,15,1,1,0,0,1,0
Fall,MALE,12,2,134,-0.701,Fri,Introductory,2020,0,30,1,1,0,0,1,0
Fall,MALE,12,2.5,100,0.745,Fri,Introductory,2019,0,11,1,0,0,0,1,0
Fall,MALE,12,2.75,155,0.57,Fri,Introductory,2020,0,38,1,1,0,0,1,0
Fall,FEMALE,18,3.5,132,-0.078,Fri,Intermediate,2020,0,9,1,1,0,0,1,0
Fall,MALE,16,3.062,111,0.201,Fri,Introductory,2021,0,68,1,1,0,0,1,0
Fall,MALE,16,3,121,0.22,Fri,Introductory,2021,0,31,1,1,0,0,1,0
Fall,MALE,14,2.615,25,-0.072,Fri,Introductory,2018,1,12,0,1,0,0,1,0
Fall,FEMALE,20,3.55,171,-0.45,Fri,Intermediate,2021,0,24,1,0,0,0,1,0
Fall,MALE,19,1.666,104,-0.859,Fri,Graduate,2021,0,17,1,1,0,0,1,0
Fall,FEMALE,21,3.5,149,-0.5,Fri,Introductory,2020,1,30,1,1,0,0,1,0
Fall,FEMALE,16,3.25,123,-0.466,Fri,Introductory,2021,0,39,1,0,0,0,1,0
Fall,MALE,12,2.5,100,0.745,Fri,Introductory,2019,0,11,1,0,0,0,1,0
Fall,FEMALE,12,2.25,161,-0.458,Fri,Introductory,2019,0,39,1,1,0,0,1,0
Fall,FEMALE,20,3.823,117,0.542,Fri,Intermediate,2018,0,13,0,0,0,0,1,0
Fall,MALE,23,3.647,126,-0.013,Fri,Intermediate,2020,0,23,1,0,0,0,1,0
Fall,FEMALE,10,3.25,148,0.379,Fri,Graduate,2018,0,3,0,1,0,0,1,0
Fall,MALE,9,3.333,125,-0.011,Fri,Intermediate,2020,0,22,1,0,0,0,1,0
Fall,FEMALE,16,3.769,31,-0.073,Sun,Introductory,2018,1,25,1,0,0,0,0,1
Fall,FEMALE,15,3,150,-0.279,Sun,Advanced,2019,0,18,1,0,0,0,0,1
Fall,FEMALE,13,3,153,-0.431,Sun,Introductory,2020,0,67,1,0,0,0,0,1
Fall,FEMALE,15,3,130,-0.303,Sun,Advanced,2021,0,20,1,0,0,0,0,1
Fall,FEMALE,19,3.769,111,0.033,Sun,Introductory,2021,0,6,1,0,0,0,0,1
Fall,FEMALE,19,2.769,124,-0.427,Sun,Graduate,2020,0,16,1,1,0,0,0,1
Fall,FEMALE,17,2,132,-0.06,Sun,Introductory,2020,0,6,1,1,0,0,0,1
Fall,FEMALE,19,4,113,0,Sun,Graduate,2021,0,71,1,1,0,0,0,1
Fall,MALE,18,3.555,129,-0.006,Sun,Intermediate,2019,0,9,1,1,0,0,0,1
Fall,MALE,16,3.5,156,0.347,Sun,Introductory,2020,0,63,1,1,0,0,0,1
Fall,FEMALE,13,2.615,25,0.135,Sun,Introductory,2018,1,10,0,0,0,0,0,1
Fall,FEMALE,14,3.25,122,-0.221,Sun,Introductory,2019,0,16,1,0,0,0,0,1
Fall,FEMALE,22,3.666,133,-0.172,Sun,Introductory,2021,0,15,1,1,0,0,0,1
Fall,FEMALE,18,3.6,141,0.421,Sun,Introductory,2020,0,10,1,1,0,0,0,1
Fall,FEMALE,12,3.416,122,-0.02,Sun,Introductory,2020,0,10,1,1,0,0,0,1
Fall,FEMALE,14,3.636,115,-0.054,Sun,Introductory,2021,0,43,1,1,0,0,0,1
Fall,FEMALE,20,4,148,0.048,Sun,Introductory,2021,0,6,1,0,0,0,0,1
Fall,FEMALE,14,3.25,122,-0.221,Sun,Introductory,2019,0,16,1,1,0,0,0,1
Fall,FEMALE,12,3.75,125.36,0.644,Sun,Introductory,2018,0,55,0,1,0,0,0,1
Fall,MALE,16,3.062,111,0.201,Sun,Introductory,2021,0,68,1,1,0,0,0,1
Fall,MALE,16,4,107,0,Sun,Graduate,2021,0,36,1,1,0,0,0,1
Fall,FEMALE,16,3.812,130,0.078,Sun,Advanced,2018,0,17,0,1,0,0,0,1
Fall,FEMALE,18,3.5,128,0.153,Sun,Introductory,2020,0,10,1,1,0,0,0,1
Fall,FEMALE,17,3.588,133,-0.124,Sun,Introductory,2018,0,59,0,1,0,0,0,1
Fall,FEMALE,15,2.4,130,-0.433,Sun,Introductory,2019,0,6,1,1,0,0,0,1
Fall,FEMALE,15,3.666,137,0.18,Sun,Introductory,2020,0,19,1,0,0,0,0,1
Fall,FEMALE,15,3.3,128,-0.288,Sun,Introductory,2021,0,34,1,1,0,0,0,1
Fall,MALE,16,2.812,105,-0.288,Sun,Introductory,2021,0,12,1,0,0,0,0,1
Fall,MALE,16,3.5,156,0.347,Sun,Introductory,2020,0,63,1,1,0,0,0,1
Fall,FEMALE,10,2.5,150,-1.108,Mon,Introductory,2020,0,26,1,1,0,0,0,0
Fall,MALE,16,3.5,156,0.347,Mon,Introductory,2020,0,63,1,1,0,0,0,0
Fall,MALE,11,3.076,131,0.121,Mon,Advanced,2018,0,21,0,1,0,0,0,0
Fall,FEMALE,14,3.636,115,-0.054,Mon,Introductory,2021,0,43,1,1,0,0,0,0
Fall,MALE,18,4,130,0.115,Mon,Introductory,2020,0,24,1,1,0,0,0,0
Fall,FEMALE,18,4,160,0.085,Mon,Advanced,2018,0,8,0,1,0,0,0,0
Fall,MALE,25,4,126,0.033,Mon,Introductory,2021,0,25,1,1,0,0,0,0
Fall,MALE,18,3.166,133,0.072,Mon,Intermediate,2018,0,26,0,1,0,0,0,0
Fall,MALE,16,3.5,156,0.347,Mon,Introductory,2020,0,63,1,1,0,0,0,0
Fall,FEMALE,12,3.5,134,0.294,Mon,Introductory,2020,0,25,1,0,0,0,0,0
Fall,MALE,15,3.111,110,0.606,Mon,Introductory,2021,0,53,1,1,0,0,0,0
Fall,FEMALE,14,4,125,0.16,Mon,Introductory,2019,0,9,1,1,0,0,0,0
Fall,MALE,16,3.062,111,0.201,Mon,Introductory,2021,0,68,1,1,0,0,0,0
Fall,FEMALE,16,4,125,0.124,Mon,Introductory,2020,0,12,1,1,0,0,0,0
Fall,FEMALE,9,3.333,128,0.325,Mon,Intermediate,2018,0,1,1,1,0,0,0,0
Fall,FEMALE,16,3.312,122,0.122,Mon,Graduate,2019,0,26,1,1,0,0,0,0
Fall,FEMALE,16,4,125,0.124,Mon,Graduate,2020,0,12,1,1,0,0,0,0
Fall,MALE,9,3.333,125,-0.011,Mon,Intermediate,2020,0,22,1,0,0,0,1,0
Fall,MALE,16,4,107,0,Mon,Graduate,2021,0,36,1,1,0,0,1,0
Fall,MALE,19,3.454,125,-0.029,Mon,Introductory,2020,0,5,1,1,0,0,1,0
Fall,FEMALE,14,1.642,128,-0.602,Mon,Introductory,2020,0,25,1,1,0,0,1,0
Fall,FEMALE,14,3,97,0.18,Mon,Graduate,2021,0,30,1,1,0,0,1,0
Fall,MALE,3,4,138,0.114,Mon,Intermediate,2021,0,23,1,0,0,0,1,0
Fall,FEMALE,20,3.647,151,-0.122,Mon,Advanced,2018,0,5,0,0,0,0,1,0
Fall,FEMALE,20,3.6,122,0.524,Mon,Intermediate,2018,0,4,0,0,0,0,1,0
Fall,FEMALE,19,2.769,124,-0.427,Mon,Graduate,2020,0,16,1,1,0,0,1,0
Fall,FEMALE,19,4,113,0,Mon,Graduate,2021,0,71,1,1,0,0,1,0
Fall,FEMALE,16,3.812,130,0.277,Mon,Advanced,2020,0,26,1,0,0,0,1,0
Fall,FEMALE,20,4,123,0.112,Mon,Introductory,2021,0,110,1,0,0,0,1,0
Fall,MALE,20,3,130,0.169,Mon,Introductory,2021,0,14,1,1,0,0,1,0
Fall,MALE,14,3.571,131,-0.029,Mon,Advanced,2018,0,6,0,0,0,0,1,0
Fall,FEMALE,20,3.529,126,-0.146,Mon,Intermediate,2020,0,3,1,0,0,0,1,0
Fall,FEMALE,15,3,155,0.051,Mon,Introductory,2020,0,23,1,0,0,0,1,0
Fall,MALE,21,4,132,4,Mon,Introductory,2020,0,28,1,0,0,0,1,0
Fall,MALE,15,3.333,110,-0.229,Mon,Introductory,2021,0,39,1,1,0,0,1,0
Fall,FEMALE,16,3.312,122,0.122,Mon,Graduate,2019,0,26,1,1,0,0,1,0
Fall,MALE,15,2,137,-0.396,Mon,Intermediate,2018,0,10,0,0,0,0,1,0
Fall,MALE,16,3.5,86,0.756,Mon,Intermediate,2021,0,80,1,0,0,0,1,0
Fall,MALE,16,3.625,137,0.068,Mon,Advanced,2018,0,19,0,0,0,0,1,0
Fall,FEMALE,18,3.461,140,0.053,Mon,Introductory,2020,0,7,1,0,0,0,1,0
Fall,MALE,18,3.47,114,-0.215,Mon,Introductory,2021,0,67,1,0,0,0,1,0
Fall,FEMALE,15,3.2,122,0.044,Mon,Intermediate,2018,0,13,0,0,0,0,1,0
Fall,MALE,15,2.6,124,-0.306,Mon,Introductory,2020,0,15,1,1,0,0,1,0
Fall,FEMALE,17,3.176,136,0.233,Mon,Introductory,2019,0,14,1,0,0,0,1,0
Fall,FEMALE,13,3.25,126,-0.074,Mon,Intermediate,2019,0,23,1,0,0,0,1,0
Fall,MALE,17,3.812,112,0.262,Mon,Intermediate,2021,0,19,1,0,0,0,1,0
Fall,FEMALE,15,3.666,137,0.18,Mon,Introductory,2020,0,19,1,0,0,0,1,0
Fall,FEMALE,14,2.214,140,-1.294,Mon,Introductory,2020,0,1,1,0,0,0,1,0
Fall,FEMALE,20,3.631,129,0.063,Mon,Graduate,2020,0,12,1,1,0,0,1,0
Fall,MALE,16,3.5,156,0.347,Mon,Introductory,2020,0,63,1,1,0,0,1,0
Fall,FEMALE,11,2.545,133,-0.31,Mon,Intermediate,2019,0,34,1,0,0,0,1,0
Fall,MALE,17,2.411,132,-0.589,Mon,Intermediate,2021,0,34,1,0,0,0,1,0
Fall,MALE,14,1.6,107,-1.162,Mon,Introductory,2021,0,46,1,0,0,0,1,0
Fall,FEMALE,15,3.2,54,0.008,Mon,Introductory,2018,1,6,0,1,0,0,1,0
Fall,FEMALE,17,3.588,98,0.631,Mon,Introductory,2021,0,10,1,0,0,0,1,0
Fall,FEMALE,15,2.4,142,-1.066,Mon,Introductory,2018,0,9,0,1,0,0,1,0
Fall,MALE,14,3.142,179,-0.133,Mon,Intermediate,2019,0,27,1,0,0,0,1,0
Fall,FEMALE,16,3.812,124,0.265,Mon,Intermediate,2018,0,4,0,0,0,0,1,0
Fall,MALE,16,3.625,40,0.013,Mon,Introductory,2018,1,34,1,0,0,0,1,0
Fall,MALE,15,2.933,146,-0.082,Mon,Introductory,2019,0,93,1,1,0,0,1,0
Fall,MALE,18,3.47,114,-0.215,Mon,Intermediate,2021,0,67,1,0,0,0,1,0
Fall,MALE,15,4,120,0.62,Mon,Introductory,2020,0,5,1,0,0,0,1,0
Fall,FEMALE,15,2.5,34,0.146,Mon,Graduate,2018,1,1,0,1,0,0,1,0
Fall,FEMALE,15,3,155,0.051,Mon,Advanced,2020,0,23,1,0,0,0,1,0
Fall,FEMALE,15,2.4,107,-0.885,Mon,Introductory,2021,0,58,1,0,0,0,1,0
Fall,MALE,15,1.777,24,0.162,Mon,Intermediate,2018,1,46,1,0,0,0,1,0
Fall,FEMALE,13,3.538,40,0.253,Mon,Introductory,2018,1,3,0,0,0,0,1,0
Fall,FEMALE,16,3.133,125,-0.121,Mon,Intermediate,2021,0,4,1,0,0,0,1,0
Fall,FEMALE,15,3.3,128,-0.288,Mon,Introductory,2021,0,34,1,1,0,0,1,0
Fall,MALE,16,3.812,122,0.132,Mon,Intermediate,2019,0,32,1,0,0,0,1,0
Fall,MALE,13,3.076,129,0.037,Mon,Advanced,2020,0,66,1,0,0,0,1,0
Fall,FEMALE,13,3.076,125,0.068,Mon,Introductory,2020,0,13,1,0,0,0,1,0
Fall,FEMALE,19,4,113,0,Mon,Graduate,2021,0,71,1,1,0,0,1,0
Fall,MALE,21,4,132,4,Mon,Introductory,2020,0,28,1,1,0,0,1,0
Fall,FEMALE,11,1.909,28,0.137,Mon,Graduate,2018,1,5,1,1,0,0,1,0
Fall,MALE,12,3.5,141,0.899,Mon,Introductory,2018,0,19,0,1,0,0,1,0
Fall,FEMALE,19,3.647,183,-0.035,Mon,Introductory,2018,0,10,0,0,0,0,1,0
Fall,FEMALE,15,2,126,-0.269,Mon,Advanced,2020,0,5,1,0,0,0,1,0
Fall,FEMALE,15,2.75,122,-0.17,Mon,Advanced,2019,0,4,1,0,0,0,0,1
Fall,FEMALE,20,4,123,0.112,Mon,Intermediate,2021,0,110,1,0,0,0,0,1
Fall,MALE,15,4,131,0,Mon,Introductory,2020,0,13,1,1,0,0,0,1
Fall,FEMALE,13,3.571,161.34,0.127,Mon,Intermediate,2018,0,7,0,0,0,0,0,1
Fall,FEMALE,12,3.75,125.36,0.644,Mon,Introductory,2018,0,55,0,1,0,0,0,1
Fall,FEMALE,17,3.647,125,0.225,Mon,Intermediate,2018,0,5,0,0,0,0,0,1
Fall,FEMALE,14,3.785,143,0.213,Mon,Intermediate,2021,0,34,1,0,0,0,0,1
Fall,MALE,18,3,40,0.334,Mon,Introductory,2018,1,41,1,0,0,0,0,1
Fall,FEMALE,15,2.75,110,0.566,Mon,Advanced,2019,0,1,1,0,0,0,0,1
Fall,MALE,16,3.6,123,0.03,Mon,Intermediate,2020,0,59,1,0,0,0,0,1
Fall,FEMALE,16,3.625,122,0.242,Mon,Introductory,2019,0,15,1,0,0,0,0,1
Fall,FEMALE,15,2.666,160,-0.369,Mon,Advanced,2020,0,25,1,0,0,0,0,1
Fall,FEMALE,15,4,30,0,Mon,Advanced,2021,0,16,1,0,0,0,0,1
Fall,MALE,5,0,193,-2.054,Mon,Introductory,2018,0,24,0,1,0,0,0,1
Fall,FEMALE,11,3,131,-0.505,Mon,Advanced,2018,0,26,0,0,0,0,0,1
Fall,MALE,16,2.812,105,-0.288,Mon,Introductory,2021,0,12,1,0,0,0,0,1
Fall,FEMALE,25,3.062,88,0.049,Mon,Introductory,2021,0,4,1,0,0,0,0,1
Fall,MALE,13,4,123,0.115,Mon,Advanced,2019,0,9,1,0,0,0,0,1
Fall,MALE,12,1.25,129,-0.786,Mon,Advanced,2018,0,1,0,0,0,0,0,1
Fall,FEMALE,11,3.5,133,0.528,Mon,Advanced,2019,0,19,1,0,0,0,0,1
Fall,MALE,12,3,147,0.907,Mon,Introductory,2018,0,15,0,1,0,0,0,1
Fall,MALE,12,3.25,126,0.129,Mon,Intermediate,2020,0,6,1,0,0,0,0,1
Fall,FEMALE,16,3.375,28,0.587,Mon,Advanced,2018,0,3,0,0,0,0,0,1
Fall,MALE,15,3.111,110,0.606,Mon,Introductory,2021,0,53,1,1,0,0,0,1
Fall,MALE,16,3.8,137,0.413,Mon,Introductory,2018,0,19,0,1,0,0,0,1
Fall,MALE,14,3.357,158.19,0.251,Mon,Advanced,2018,0,9,0,0,0,0,0,1
Fall,FEMALE,18,2.866,157,-0.216,Mon,Advanced,2018,0,6,0,0,0,0,0,1
Fall,MALE,14,2.571,122,-0.19,Mon,Advanced,2018,0,10,0,0,0,0,0,1
Fall,FEMALE,16,3.812,115,0.124,Mon,Introductory,2021,0,4,1,0,0,0,0,1
Fall,FEMALE,15,3.2,138,-0.122,Mon,Advanced,2018,0,6,0,0,0,0,0,1
Fall,MALE,16,4,107,0,Mon,Graduate,2021,0,36,1,1,0,0,0,1
Fall,FEMALE,18,3.8,122,0.128,Mon,Introductory,2020,0,30,1,1,0,0,0,1
Fall,MALE,16,3.625,124,0.304,Tue,Intermediate,2020,0,87,1,0,0,0,0,0
Fall,MALE,16,3.5,156,0.347,Tue,Introductory,2020,0,63,1,1,0,0,0,0
Fall,MALE,17,3.437,128,-0.151,Tue,Intermediate,2020,0,44,1,0,0,0,0,0
Fall,FEMALE,14,3.357,142,-0.331,Tue,Intermediate,2019,0,44,1,0,0,0,0,0
Fall,FEMALE,19,4,113,0,Tue,Graduate,2021,0,71,1,1,0,0,0,0
Fall,MALE,16,3.5,156,0.347,Tue,Introductory,2020,0,63,1,1,0,0,0,0
Fall,FEMALE,12,2.25,161,-0.458,Tue,Introductory,2019,0,39,1,1,0,0,0,0
Fall,FEMALE,23,3.117,111,0.127,Tue,Introductory,2021,0,23,1,0,0,0,0,0
Fall,FEMALE,16,3.625,126,-0.375,Tue,Intermediate,2021,0,11,1,0,0,0,0,0
Fall,MALE,12,2.615,108,-0.062,Tue,Advanced,2021,0,57,1,0,0,0,0,0
Fall,FEMALE,18,3.5,129,0.48,Tue,Introductory,2018,0,18,0,1,0,0,0,0
Fall,FEMALE,13,2.307,119,-0.624,Tue,Introductory,2021,0,36,1,1,0,0,0,0
Fall,MALE,16,3,25,0.41,Tue,Introductory,2018,1,7,0,1,0,0,0,0
Fall,MALE,9,3.333,125,-0.011,Tue,Intermediate,2020,0,22,1,0,0,0,0,0
Fall,FEMALE,16,3.307,109,0.307,Tue,Introductory,2021,0,39,1,0,0,0,0,0
Fall,MALE,16,3.8,137,0.413,Tue,Introductory,2018,0,19,0,1,0,0,0,0
Fall,FEMALE,17,4,127,0.065,Tue,Introductory,2020,0,11,1,0,0,0,0,0
Fall,FEMALE,16,4,125,0.124,Tue,Intermediate,2020,0,12,1,0,0,0,0,0
Fall,FEMALE,11,3.5,133,0.528,Tue,Advanced,2019,0,19,1,0,0,0,1,0
Fall,MALE,0,0,131,-3.916,Tue,Advanced,2018,0,12,0,0,0,0,1,0
Fall,FEMALE,16,3.812,109,0.171,Tue,Introductory,2021,0,18,1,1,0,0,1,0
Fall,MALE,15,3.111,110,0.606,Tue,Introductory,2021,0,53,1,1,0,0,1,0
Fall,FEMALE,14,1.818,99,-0.477,Tue,Introductory,2021,0,18,1,0,0,0,1,0
Fall,FEMALE,20,4,62,0,Tue,Graduate,2018,1,15,1,1,0,0,1,0
Fall,MALE,18,3.166,133,0.072,Tue,Intermediate,2018,0,26,0,1,0,0,1,0
Fall,MALE,15,1.777,24,0.162,Tue,Introductory,2018,1,46,1,1,0,0,1,0
Fall,FEMALE,18,3.4,129,-0.433,Tue,Advanced,2019,0,11,0,0,0,0,1,0
Fall,MALE,14,1,106,-1.852,Tue,Graduate,2021,0,33,1,1,0,0,1,0
Fall,MALE,16,3,88,0.442,Tue,Graduate,2021,0,10,1,1,0,0,1,0
Fall,FEMALE,27,3.333,167,-0.133,Tue,Introductory,2020,0,9,1,1,0,0,1,0
Fall,MALE,16,4,136,0,Tue,Introductory,2021,0,10,1,1,0,0,1,0
Fall,FEMALE,15,3.2,129,-0.346,Tue,Intermediate,2018,0,7,0,0,0,0,1,0
Fall,MALE,13,2.692,133,-0.347,Tue,Advanced,2020,0,95,1,0,0,0,1,0
Fall,FEMALE,21,2.333,49,0.467,Tue,Introductory,2019,1,63,1,0,0,0,1,0
Fall,FEMALE,10,2.5,150,-1.108,Tue,Introductory,2020,0,26,1,1,0,0,1,0
Fall,MALE,16,3.538,122,0.308,Tue,Intermediate,2020,0,2,1,0,0,0,1,0
Fall,MALE,19,3.625,123,0.022,Tue,Intermediate,2020,0,17,1,0,0,0,1,0
Fall,MALE,15,2.933,146,-0.082,Tue,Introductory,2019,0,93,1,1,0,0,1,0
Fall,FEMALE,12,3,151,-0.25,Tue,Advanced,2019,0,9,1,0,0,0,1,0
Fall,FEMALE,6,3.5,78,0.247,Tue,Introductory,2021,0,15,1,1,0,0,1,0
Fall,MALE,16,3.437,136,0.251,Tue,Intermediate,2018,0,14,0,0,0,0,1,0
Fall,FEMALE,12,3.75,21,-0.25,Tue,Advanced,2021,0,9,1,0,0,0,1,0
Fall,MALE,16,4,107,0,Tue,Graduate,2021,0,36,1,1,0,0,1,0
Fall,MALE,12,2.75,109,-0.219,Tue,Intermediate,2021,0,2,1,0,0,0,1,0
Fall,FEMALE,18,1.75,47,-0.361,Tue,Intermediate,2018,1,1,1,0,0,0,1,0
Fall,MALE,17,3.062,97,0.462,Tue,Intermediate,2021,0,3,1,0,0,0,1,0
Fall,FEMALE,16,2.846,125,0.108,Tue,Introductory,2019,0,2,1,0,0,0,1,0
Fall,FEMALE,15,3.8,122,0.074,Tue,Intermediate,2020,0,2,1,0,0,0,1,0
Fall,FEMALE,15,3.8,35,0.031,Tue,Introductory,2018,1,4,1,0,0,0,1,0
Fall,FEMALE,16,4,106,0.543,Tue,Intermediate,2021,0,2,1,0,0,0,1,0
Fall,FEMALE,16,1.625,125,-0.396,Tue,Intermediate,2018,0,1,0,0,0,0,1,0
Fall,FEMALE,17,3.764,133,-0.086,Tue,Advanced,2020,0,58,1,0,0,0,1,0
Fall,FEMALE,17,3.352,132,-0.092,Tue,Advanced,2020,0,19,1,0,0,0,1,0
Fall,FEMALE,15,2.4,125,-0.206,Tue,Introductory,2021,0,40,1,0,0,0,1,0
Fall,FEMALE,16,3.7,122,-0.3,Tue,Intermediate,2021,0,21,1,0,0,0,1,0
Fall,MALE,15,3.333,110,-0.229,Tue,Introductory,2021,0,39,1,1,0,0,1,0
Fall,MALE,17,3.437,128,-0.151,Tue,Intermediate,2020,0,44,1,0,0,0,1,0
Fall,MALE,12,3,147,0.907,Tue,Introductory,2018,0,15,0,1,0,0,1,0
Fall,MALE,17,3.785,122,0.747,Tue,Intermediate,2018,0,4,0,0,0,0,1,0
Fall,FEMALE,12,2.5,30,-0.166,Tue,Introductory,2018,1,4,1,1,0,0,1,0
Fall,MALE,15,1.777,24,0.162,Tue,Introductory,2018,1,46,1,0,0,0,1,0
Fall,MALE,16,3.8,137,0.413,Tue,Introductory,2018,0,19,0,1,0,0,1,0
Fall,MALE,15,2.2,131,-0.159,Tue,Introductory,2019,0,7,1,0,0,0,1,0
Fall,MALE,16,3.625,133,0.121,Tue,Introductory,2021,0,62,1,1,0,0,1,0
Fall,FEMALE,22,3.4,138,0.369,Tue,Graduate,2020,0,18,1,1,0,0,0,1
Fall,MALE,12,2.75,162,-0.267,Tue,Introductory,2021,0,3,1,1,0,0,0,1
Fall,MALE,16,3.6,123,0.03,Tue,Introductory,2020,0,59,1,0,0,0,0,1
Fall,FEMALE,16,1.437,77,-1.356,Tue,Intermediate,2018,0,20,0,0,0,0,0,1
Fall,FEMALE,21,2.25,138,0.042,Tue,Introductory,2021,0,1,1,0,0,0,0,1
Fall,MALE,16,3.666,88,0.74,Tue,Introductory,2021,0,17,1,0,0,0,0,1
Fall,FEMALE,18,3,125,0.16,Tue,Advanced,2018,0,7,0,0,0,0,0,1
Fall,FEMALE,21,2.687,145,-1.087,Tue,Introductory,2021,0,22,1,1,0,0,0,1
Fall,FEMALE,26,3.785,128,0.01,Tue,Introductory,2021,0,12,1,0,0,0,0,1
Fall,FEMALE,11,2.818,126,-0.657,Tue,Advanced,2018,0,7,0,0,0,0,0,1
Fall,FEMALE,13,3.153,122,-0.504,Tue,Advanced,2020,0,12,1,0,0,0,0,1
Fall,FEMALE,16,1.437,77,-1.356,Tue,Advanced,2018,0,20,0,0,0,0,0,1
Fall,FEMALE,18,3.6,133,-0.16,Tue,Advanced,2020,0,36,1,0,0,0,0,1
Fall,FEMALE,16,4,157,0,Tue,Advanced,2019,0,43,1,0,0,0,0,1
Fall,FEMALE,18,3.8,199,-0.125,Tue,Advanced,2018,0,20,0,0,0,0,0,1
Fall,FEMALE,20,3.235,126,0.015,Tue,Advanced,2018,0,7,0,0,0,0,0,1
Fall,FEMALE,15,2.4,125,-0.206,Tue,Intermediate,2021,0,40,1,0,0,0,0,1
Fall,FEMALE,19,2.769,124,-0.427,Tue,Graduate,2020,0,16,1,1,0,0,0,1
Fall,MALE,14,2.571,122,-0.19,Tue,Advanced,2018,0,10,0,0,0,0,0,1
Fall,FEMALE,14,3.25,122,-0.221,Tue,Introductory,2019,0,16,1,1,0,0,0,1
Fall,MALE,16,2.312,120,0.092,Tue,Introductory,2021,0,25,1,0,0,0,0,1
Fall,MALE,18,2.8,130,-0.235,Tue,Advanced,2018,0,7,0,0,0,0,0,1
Fall,MALE,20,2.882,143,-0.11,Tue,Introductory,2020,0,12,1,1,0,0,0,1
Fall,FEMALE,17,3.588,133,-0.124,Tue,Advanced,2018,0,59,0,0,0,0,0,1
Fall,FEMALE,14,2.714,123,-0.384,Tue,Introductory,2020,0,8,1,1,0,0,0,1
Fall,FEMALE,11,3.5,133,0.528,Tue,Intermediate,2019,0,19,1,0,0,0,0,1
Fall,MALE,12,3.75,131,0.225,Tue,Introductory,2018,0,4,0,0,0,0,0,1
Fall,FEMALE,11,3,97,0.496,Tue,Introductory,2020,0,7,1,1,0,0,0,1
Fall,MALE,13,2.846,122,-0.163,Tue,Intermediate,2020,0,4,1,0,0,0,0,1
Fall,FEMALE,19,3.684,166,0.018,Tue,Advanced,2018,0,18,0,1,0,0,0,1
Fall,FEMALE,19,3.625,122,-0.375,Tue,Intermediate,2021,0,23,1,0,0,0,0,1
Fall,FEMALE,17,3.294,138.5,0.284,Tue,Introductory,2021,0,30,1,0,0,0,0,1
Fall,MALE,16,3.5,156,0.347,Tue,Introductory,2020,0,63,1,1,0,0,0,1
Fall,MALE,5,0,193,-2.054,Tue,Introductory,2018,0,24,0,1,0,0,0,1
Fall,FEMALE,14,3.636,115,-0.054,Tue,Introductory,2021,0,43,1,1,0,0,0,1
Fall,FEMALE,15,2.2,122,-0.705,Tue,Intermediate,2020,0,14,1,1,0,0,0,1
Fall,MALE,16,3.062,111,0.201,Tue,Introductory,2021,0,68,1,1,0,0,0,1
Fall,MALE,17,3.588,124,0.125,Tue,Intermediate,2018,0,2,0,0,0,0,0,1
Fall,MALE,16,4,107,0,Tue,Graduate,2021,0,36,1,1,0,0,0,1
Fall,FEMALE,11,1.636,79,-0.899,Tue,Introductory,2018,0,6,1,1,0,0,0,1
Fall,FEMALE,10,2.5,150,-1.108,Wed,Introductory,2020,0,26,1,1,0,0,0,0
Fall,MALE,16,3.8,137,0.413,Wed,Introductory,2018,0,19,0,1,0,0,0,0
Fall,MALE,18,4,130,0.115,Wed,Introductory,2020,0,24,1,1,0,0,0,0
Fall,MALE,19,4,67,0.643,Wed,Graduate,2019,1,8,1,1,0,0,0,0
Fall,FEMALE,12,3.5,134,0.294,Wed,Introductory,2020,0,25,1,0,0,0,0,0
Fall,MALE,13,2.384,124,-0.731,Wed,Intermediate,2020,0,12,1,0,0,0,0,0
Fall,MALE,9,4,121,0.059,Wed,Introductory,2021,0,15,1,1,0,0,0,0
Fall,MALE,16,3.5,156,0.347,Wed,Introductory,2020,0,63,1,1,0,0,0,0
Fall,FEMALE,6,3.5,78,0.247,Wed,Introductory,2021,0,15,1,1,0,0,0,0
Fall,MALE,16,3.062,111,0.201,Wed,Introductory,2021,0,68,1,1,0,0,0,0
Fall,MALE,15,2.933,129,-0.4,Wed,Introductory,2018,0,10,0,1,0,0,0,0
Fall,MALE,16,4,107,0,Wed,Graduate,2021,0,36,1,1,0,0,0,0
Fall,MALE,19,3.25,122,0.102,Wed,Intermediate,2019,0,24,1,0,0,0,1,0
Fall,FEMALE,14,2.5,130,0.214,Wed,Introductory,2020,0,11,1,1,0,0,1,0
Fall,MALE,16,3.5,86,0.756,Wed,Introductory,2021,0,80,1,0,0,0,1,0
