Semester,Semester_Week,Gender,Term_Credit_Hours,Term_GPA,Total_Credit_Hours_Earned,Change_in_GPA,Day_of_Week,Month,Hour_of_Day,Course_Level,Class_Standing_BGSU,Expected_Graduation_Yr,Underclassman,Major_Indicated,MATH,STAT
Fall 2017,9,FEMALE,16,3.062,131,-0.369,Mon,Oct,14,Introductory,Extended,2020,0,FALSE,FALSE,FALSE
Fall 2017,9,MALE,16,3.625,137,0.068,Mon,Oct,14,Advanced,Extended,2018,0,TRUE,FALSE,FALSE
Fall 2017,9,MALE,0,0,131,-3.916,Mon,Oct,14,Advanced,Extended,2018,0,TRUE,FALSE,FALSE
Fall 2017,9,FEMALE,16,4,123,0.033,Mon,Oct,14,Advanced,Extended,2018,0,TRUE,FALSE,FALSE
Fall 2017,9,MALE,14,4,123,0.082,Mon,Oct,14,Advanced,Extended,2018,0,TRUE,FALSE,FALSE
Fall 2017,9,FEMALE,15,3,155,0.051,Mon,Oct,14,Introductory,Extended,2020,0,FALSE,FALSE,FALSE
Fall 2017,9,FEMALE,18,3.8,122,0.128,Mon,Oct,14,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Fall 2017,9,FEMALE,18,3.461,140,0.053,Mon,Oct,14,Introductory,Extended,2020,0,FALSE,FALSE,FALSE
Fall 2017,9,FEMALE,16,3.307,109,0.307,Mon,Oct,14,Introductory,Senior,2021,0,FALSE,FALSE,FALSE
Fall 2017,9,FEMALE,16,4,40,0,Mon,Oct,14,Introductory,Sophomore,2018,1,TRUE,FALSE,FALSE
Fall 2017,9,FEMALE,17,3.176,136,0.233,Mon,Oct,14,Introductory,Extended,2019,0,FALSE,FALSE,FALSE
Fall 2017,9,MALE,21,4,132,4,Mon,Oct,14,Introductory,Extended,2020,0,FALSE,FALSE,FALSE
Fall 2017,9,MALE,18,3.47,114,-0.215,Mon,Oct,14,Introductory,Senior,2021,0,FALSE,FALSE,FALSE
Fall 2017,9,FEMALE,21,3.5,149,-0.5,Mon,Oct,14,Introductory,Extended,2020,1,FALSE,TRUE,FALSE
Fall 2017,9,MALE,16,3.333,127,0.042,Mon,Oct,15,Intermediate,Extended,2018,0,FALSE,FALSE,FALSE
Fall 2017,9,FEMALE,13,3.25,126,-0.074,Mon,Oct,15,Intermediate,Extended,2019,0,FALSE,FALSE,FALSE
Fall 2017,9,MALE,13,3.7,102,0.356,Mon,Oct,15,Intermediate,Senior,2021,0,FALSE,FALSE,FALSE
Fall 2017,9,MALE,16,2.875,124,-0.091,Mon,Oct,15,Intermediate,Extended,2020,0,FALSE,FALSE,FALSE
Fall 2017,9,MALE,15,4,120,0.62,Mon,Oct,15,Introductory,Senior,2020,0,FALSE,FALSE,FALSE
Fall 2017,9,MALE,16,2.812,124,0.058,Mon,Oct,15,Intermediate,Extended,2020,0,FALSE,FALSE,FALSE
Fall 2017,9,MALE,14,3.571,135,0.346,Mon,Oct,15,Introductory,Extended,2020,0,FALSE,FALSE,FALSE
Fall 2017,9,FEMALE,16,3.812,120,0.154,Mon,Oct,15,Introductory,Senior,2021,0,FALSE,FALSE,FALSE
Fall 2017,9,MALE,15,3.111,110,0.606,Mon,Oct,15,Introductory,Senior,2021,0,FALSE,TRUE,FALSE
Fall 2017,9,FEMALE,13,3.076,146,-0.196,Mon,Oct,15,Introductory,Extended,2021,0,FALSE,FALSE,FALSE
Fall 2017,9,MALE,16,3.5,86,0.756,Mon,Oct,15,Intermediate,Junior,2021,0,FALSE,FALSE,FALSE
Fall 2017,9,FEMALE,17,3.588,98,0.631,Mon,Oct,15,Introductory,Senior,2021,0,FALSE,FALSE,FALSE
Fall 2017,9,MALE,14,1.6,107,-1.162,Mon,Oct,15,Introductory,Senior,2021,0,FALSE,FALSE,FALSE
Fall 2017,9,FEMALE,15,2.5,71,-0.25,Mon,Oct,15,Intermediate,Junior,2018,1,FALSE,FALSE,FALSE
Fall 2017,9,MALE,18,3.333,128,0.385,Mon,Oct,15,Introductory,Extended,2018,0,TRUE,TRUE,FALSE
Fall 2017,9,MALE,19,3.25,122,0.102,Mon,Oct,15,Intermediate,Extended,2019,0,FALSE,FALSE,FALSE
Fall 2017,9,FEMALE,16,2.312,136,-0.612,Mon,Oct,15,Intermediate,Extended,2019,0,FALSE,FALSE,FALSE
Fall 2017,9,FEMALE,20,3.55,171,-0.45,Mon,Oct,15,Intermediate,Extended,2021,0,FALSE,FALSE,FALSE
Fall 2017,9,MALE,14,3.142,179,-0.133,Mon,Oct,15,Intermediate,Extended,2019,0,FALSE,FALSE,FALSE
Fall 2017,9,FEMALE,20,4,132,0.079,Mon,Oct,15,Intermediate,Extended,2020,0,FALSE,FALSE,FALSE
Fall 2017,9,FEMALE,21,2.8,137,-0.243,Mon,Oct,15,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Fall 2017,9,MALE,14,3,134,0.67,Mon,Oct,15,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Fall 2017,9,FEMALE,15,2.4,107,-0.885,Mon,Oct,15,Introductory,Senior,2021,0,FALSE,FALSE,FALSE
Fall 2017,9,FEMALE,19,3.25,133,0.371,Mon,Oct,15,Intermediate,Extended,2018,0,TRUE,FALSE,FALSE
Fall 2017,9,MALE,18,3.47,114,-0.215,Mon,Oct,15,Intermediate,Senior,2021,0,FALSE,FALSE,FALSE
Fall 2017,9,MALE,15,1.777,24,0.162,Mon,Oct,15,Intermediate,Freshman,2018,1,FALSE,FALSE,FALSE
Fall 2017,9,FEMALE,11,2.545,133,-0.31,Mon,Oct,15,Intermediate,Extended,2019,0,FALSE,FALSE,FALSE
Fall 2017,9,FEMALE,16,3.7,122,-0.3,Mon,Oct,15,Intermediate,Extended,2021,0,FALSE,FALSE,FALSE
Fall 2017,9,FEMALE,12,3.75,125.36,0.644,Mon,Oct,16,Introductory,Extended,2018,0,TRUE,TRUE,FALSE
Fall 2017,9,MALE,13,1.75,101,-0.792,Mon,Oct,16,Intermediate,Senior,2020,0,FALSE,FALSE,FALSE
Fall 2017,9,FEMALE,15,3.6,122,0.627,Mon,Oct,16,Intermediate,Extended,2019,0,FALSE,FALSE,FALSE
Fall 2017,9,MALE,13,3.076,129,0.037,Mon,Oct,16,Advanced,Extended,2020,0,FALSE,FALSE,FALSE
Fall 2017,9,FEMALE,14,3.142,130,-0.179,Mon,Oct,16,Intermediate,Extended,2020,0,FALSE,FALSE,FALSE
Fall 2017,9,FEMALE,13,3.076,125,0.068,Mon,Oct,16,Intermediate,Extended,2020,0,FALSE,FALSE,FALSE
Fall 2017,9,MALE,18,3.166,133,0.072,Mon,Oct,16,Intermediate,Extended,2018,0,TRUE,FALSE,FALSE
Fall 2017,9,FEMALE,15,4,135,0.028,Mon,Oct,16,Intermediate,Extended,2019,0,FALSE,FALSE,FALSE
Fall 2017,9,MALE,16,3.812,122,0.132,Mon,Oct,16,Intermediate,Extended,2019,0,FALSE,FALSE,FALSE
Fall 2017,9,FEMALE,13,3.307,133,0.284,Mon,Oct,16,Intermediate,Extended,2020,0,FALSE,FALSE,FALSE
Fall 2017,9,FEMALE,16,3.187,125,-0.197,Mon,Oct,16,Advanced,Extended,2019,0,FALSE,FALSE,FALSE
Fall 2017,9,FEMALE,15,2,126,-0.269,Mon,Oct,17,Advanced,Extended,2020,0,FALSE,FALSE,FALSE
Fall 2017,9,MALE,20,4,122,0.674,Mon,Oct,17,Introductory,Extended,2018,0,FALSE,FALSE,FALSE
Fall 2017,9,FEMALE,15,2.75,122,-0.17,Mon,Oct,17,Advanced,Extended,2019,0,FALSE,FALSE,FALSE
Fall 2017,9,FEMALE,16,3.625,122,0.242,Mon,Oct,17,Advanced,Extended,2019,0,FALSE,FALSE,FALSE
Fall 2017,9,MALE,16,2.538,131,0.185,Mon,Oct,17,Intermediate,Extended,2019,0,FALSE,FALSE,FALSE
Fall 2017,9,MALE,13,3.538,125,0.151,Mon,Oct,17,Advanced,Extended,2018,0,TRUE,FALSE,FALSE
Fall 2017,9,FEMALE,15,2.4,107,-0.885,Mon,Oct,17,Advanced,Senior,2021,0,FALSE,TRUE,FALSE
Fall 2017,9,FEMALE,18,2,142,-0.466,Mon,Oct,17,Intermediate,Extended,2019,0,FALSE,FALSE,FALSE
Fall 2017,9,FEMALE,15,3.666,124,-0.26,Mon,Oct,17,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Fall 2017,9,FEMALE,16,4,123,0.134,Mon,Oct,17,Intermediate,Extended,2018,0,TRUE,FALSE,FALSE
Fall 2017,9,FEMALE,14,1.666,96,-0.154,Mon,Oct,17,Advanced,Senior,2018,0,FALSE,TRUE,FALSE
Fall 2017,9,FEMALE,16,3.588,146,0.027,Mon,Oct,17,Intermediate,Extended,2018,0,TRUE,FALSE,FALSE
Fall 2017,9,FEMALE,20,4,123,0.112,Mon,Oct,17,Intermediate,Extended,2021,0,FALSE,FALSE,FALSE
Fall 2017,9,MALE,18,3,40,0.334,Mon,Oct,17,Introductory,Sophomore,2018,1,FALSE,FALSE,FALSE
Fall 2017,9,MALE,16,3.8,137,0.413,Mon,Oct,18,Introductory,Extended,2018,0,TRUE,TRUE,FALSE
Fall 2017,9,MALE,16,3.6,123,0.03,Mon,Oct,18,Intermediate,Extended,2020,0,FALSE,FALSE,FALSE
Fall 2017,9,FEMALE,22,3.666,133,-0.172,Mon,Oct,18,Introductory,Extended,2021,0,FALSE,TRUE,FALSE
Fall 2017,9,FEMALE,18,3.6,141,0.421,Mon,Oct,18,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Fall 2017,9,FEMALE,16,0.812,159,-1.834,Mon,Oct,18,Advanced,Extended,2020,0,FALSE,FALSE,FALSE
Fall 2017,9,FEMALE,11,3,131,-0.505,Mon,Oct,18,Advanced,Extended,2018,0,TRUE,FALSE,FALSE
Fall 2017,9,FEMALE,13,3.571,161.34,0.127,Mon,Oct,18,Intermediate,Extended,2018,0,TRUE,FALSE,FALSE
Fall 2017,9,FEMALE,11,3.636,135,0.621,Mon,Oct,18,Introductory,Extended,2019,0,FALSE,FALSE,FALSE
Fall 2017,9,FEMALE,13,3.23,97,-0.359,Mon,Oct,18,Introductory,Senior,2020,0,FALSE,FALSE,FALSE
Fall 2017,9,MALE,19,3.736,78,0.685,Mon,Oct,18,Introductory,Junior,2019,0,FALSE,FALSE,FALSE
Fall 2017,9,FEMALE,17,2.529,125,-0.542,Mon,Oct,18,Introductory,Extended,2020,0,FALSE,FALSE,FALSE
Fall 2017,9,FEMALE,17,3.588,9,-0.078,Mon,Oct,18,Advanced,Freshman,2019,0,FALSE,FALSE,FALSE
Fall 2017,9,FEMALE,18,0.888,87,-0.794,Mon,Oct,18,Introductory,Junior,2019,0,FALSE,FALSE,FALSE
Fall 2017,9,FEMALE,13,2.307,119,-0.624,Mon,Oct,18,Introductory,Senior,2021,0,FALSE,TRUE,FALSE
Fall 2017,9,FEMALE,17,2.857,130,-0.127,Mon,Oct,18,Introductory,Extended,2020,0,FALSE,FALSE,FALSE
Fall 2017,9,FEMALE,10,2.5,150,-1.108,Mon,Oct,18,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Fall 2017,9,MALE,14,3.142,137,0.621,Mon,Oct,18,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Fall 2017,9,FEMALE,13,3,153,-0.431,Mon,Oct,18,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Fall 2017,9,FEMALE,12,2.5,71,-0.445,Mon,Oct,18,Introductory,Junior,2018,1,TRUE,TRUE,FALSE
Fall 2017,9,MALE,17,3.47,123,-0.012,Mon,Oct,19,Advanced,Extended,2018,0,TRUE,FALSE,FALSE
Fall 2017,9,MALE,13,4,123,0.115,Mon,Oct,19,Advanced,Extended,2019,0,FALSE,FALSE,FALSE
Fall 2017,9,FEMALE,15,4,152,0.059,Mon,Oct,19,Introductory,Extended,2020,0,FALSE,FALSE,FALSE
Fall 2017,9,MALE,18,2.9,69,1.16,Mon,Oct,19,Introductory,Junior,2021,0,FALSE,FALSE,FALSE
Fall 2017,9,MALE,12,3,134,0.164,Mon,Oct,19,Intermediate,Extended,2019,0,FALSE,FALSE,FALSE
Fall 2017,9,MALE,17,3.47,139,-0.28,Mon,Oct,19,Intermediate,Extended,2021,0,FALSE,FALSE,FALSE
Fall 2017,9,FEMALE,15,3.2,138,-0.122,Mon,Oct,19,Advanced,Extended,2018,0,TRUE,FALSE,FALSE
Fall 2017,9,FEMALE,16,3.812,115,0.124,Mon,Oct,19,Introductory,Senior,2021,0,FALSE,FALSE,FALSE
Fall 2017,9,MALE,15,2.4,126,0.063,Mon,Oct,20,Advanced,Extended,2018,0,TRUE,FALSE,FALSE
Fall 2017,9,FEMALE,17,3.588,9,-0.078,Mon,Oct,20,Advanced,Freshman,2019,0,FALSE,FALSE,FALSE
Fall 2017,9,FEMALE,17,3.833,125,0.198,Mon,Oct,20,Intermediate,Extended,2018,0,TRUE,FALSE,FALSE
Fall 2017,9,MALE,13,3.1,126,0.204,Mon,Oct,20,Introductory,Extended,2019,0,FALSE,FALSE,FALSE
Fall 2017,9,MALE,17,3.411,122,0.027,Mon,Oct,21,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Fall 2017,9,MALE,9,2.666,98,0.041,Mon,Oct,21,Introductory,Senior,2018,0,FALSE,FALSE,FALSE
Fall 2017,9,FEMALE,14,3.636,115,-0.054,Mon,Oct,21,Introductory,Senior,2021,0,FALSE,TRUE,FALSE
Fall 2017,9,FEMALE,10,2.5,150,-1.108,Tue,Oct,8,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Fall 2017,9,MALE,16,3.5,156,0.347,Tue,Oct,8,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Fall 2017,9,FEMALE,19,4,113,0,Tue,Oct,9,Advanced,Senior,2021,0,FALSE,TRUE,FALSE
Fall 2017,9,FEMALE,11,2.909,128,-0.356,Tue,Oct,9,Intermediate,Extended,2019,0,FALSE,FALSE,FALSE
Fall 2017,9,MALE,16,4,107,0.263,Tue,Oct,9,Introductory,Senior,2021,0,FALSE,TRUE,FALSE
Fall 2017,9,MALE,20,0,15,-1.076,Tue,Oct,9,Introductory,Freshman,2018,1,TRUE,TRUE,FALSE
Fall 2017,9,FEMALE,14,2.928,141,-0.24,Tue,Oct,9,Intermediate,Extended,2019,0,FALSE,FALSE,FALSE
Fall 2017,9,MALE,17,3.437,128,-0.151,Tue,Oct,9,Intermediate,Extended,2020,0,FALSE,FALSE,FALSE
Fall 2017,9,MALE,15,3.111,110,0.606,Tue,Oct,9,Introductory,Senior,2021,0,FALSE,TRUE,FALSE
Fall 2017,9,MALE,16,1.9,125,-0.981,Tue,Oct,10,Introductory,Extended,2019,0,FALSE,FALSE,FALSE
Fall 2017,9,FEMALE,17,4,133,4,Tue,Oct,10,Introductory,Extended,2021,0,FALSE,FALSE,FALSE
Fall 2017,9,MALE,12,2.5,129,0.005,Tue,Oct,10,Introductory,Extended,2018,0,TRUE,FALSE,FALSE
Fall 2017,9,MALE,5,0,193,-2.054,Tue,Oct,10,Introductory,Extended,2018,0,TRUE,TRUE,FALSE
Fall 2017,9,MALE,16,3.062,111,0.201,Tue,Oct,10,Introductory,Senior,2021,0,FALSE,TRUE,FALSE
Fall 2017,9,MALE,16,3.5,156,0.347,Tue,Oct,10,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Fall 2017,9,MALE,15,2.933,146,-0.082,Tue,Oct,10,Introductory,Extended,2019,0,FALSE,FALSE,FALSE
Fall 2017,9,FEMALE,13,2.5,122,-0.338,Tue,Oct,10,Introductory,Extended,2020,0,FALSE,FALSE,FALSE
Fall 2017,9,FEMALE,15,3.3,128,-0.288,Tue,Oct,10,Introductory,Extended,2021,0,FALSE,TRUE,FALSE
Fall 2017,9,MALE,12,2.615,108,-0.062,Tue,Oct,10,Advanced,Senior,2021,0,FALSE,FALSE,FALSE
Fall 2017,9,FEMALE,23,3.117,111,0.127,Tue,Oct,10,Introductory,Senior,2021,0,FALSE,FALSE,FALSE
Fall 2017,9,MALE,16,3.8,137,0.413,Tue,Oct,11,Introductory,Extended,2018,0,TRUE,TRUE,FALSE
Fall 2017,9,FEMALE,12,3.75,125.36,0.644,Tue,Oct,11,Introductory,Extended,2018,0,TRUE,TRUE,FALSE
Fall 2017,9,MALE,15,1.5,28,-0.555,Tue,Oct,11,Advanced,Freshman,2018,1,TRUE,TRUE,FALSE
Fall 2017,9,MALE,17,3.142,131,-0.108,Tue,Oct,12,Intermediate,Extended,2019,0,FALSE,FALSE,FALSE
Fall 2017,9,MALE,13,2.692,133,-0.347,Tue,Oct,12,Introductory,Extended,2020,0,FALSE,FALSE,FALSE
Fall 2017,9,FEMALE,19,3.625,152,0.566,Tue,Oct,12,Intermediate,Extended,2018,0,TRUE,FALSE,FALSE
Fall 2017,9,MALE,18,3.25,120,0.474,Tue,Oct,12,Introductory,Senior,2021,0,FALSE,TRUE,FALSE
Fall 2017,9,MALE,15,1.777,24,0.162,Tue,Oct,12,Introductory,Freshman,2018,1,FALSE,TRUE,FALSE
Fall 2017,9,MALE,16,3.625,124,0.304,Tue,Oct,12,Intermediate,Extended,2020,0,FALSE,FALSE,FALSE
Fall 2017,9,FEMALE,21,4,142,0.617,Tue,Oct,12,Intermediate,Extended,2020,0,FALSE,TRUE,FALSE
Fall 2017,9,FEMALE,15,3,155,0.051,Tue,Oct,13,Advanced,Extended,2020,0,FALSE,FALSE,FALSE
Fall 2017,9,MALE,17,3.352,123,-0.098,Tue,Oct,13,Advanced,Extended,2020,0,FALSE,FALSE,FALSE
Fall 2017,9,MALE,13,3.7,102,0.356,Tue,Oct,13,Intermediate,Senior,2021,0,FALSE,FALSE,FALSE
Fall 2017,9,MALE,14,3.6,135,0.719,Tue,Oct,13,Intermediate,Extended,2019,0,FALSE,FALSE,FALSE
Fall 2017,9,MALE,18,3.166,133,0.072,Tue,Oct,13,Intermediate,Extended,2018,0,TRUE,TRUE,FALSE
Fall 2017,9,MALE,18,3.6,122,0.222,Tue,Oct,13,Intermediate,Extended,2020,0,FALSE,FALSE,FALSE
Fall 2017,9,MALE,16,3.062,132,-0.491,Tue,Oct,13,Intermediate,Extended,2020,0,FALSE,FALSE,FALSE
Fall 2017,9,MALE,13,2.846,122,0.083,Tue,Oct,13,Intermediate,Extended,2019,0,FALSE,FALSE,FALSE
Fall 2017,9,MALE,13,2.692,133,-0.347,Tue,Oct,13,Advanced,Extended,2020,0,FALSE,FALSE,FALSE
Fall 2017,9,MALE,18,1.75,109,-1.009,Tue,Oct,13,Intermediate,Senior,2021,0,FALSE,FALSE,FALSE
Fall 2017,9,MALE,13,3.538,125,0.151,Tue,Oct,13,Intermediate,Extended,2018,0,TRUE,FALSE,FALSE
Fall 2017,9,FEMALE,21,2.333,49,0.467,Tue,Oct,14,Introductory,Sophomore,2019,1,FALSE,FALSE,FALSE
Fall 2017,9,FEMALE,20,3.647,151,-0.122,Tue,Oct,14,Advanced,Extended,2018,0,TRUE,FALSE,FALSE
Fall 2017,9,MALE,16,2.538,131,0.185,Tue,Oct,14,Intermediate,Extended,2019,0,FALSE,FALSE,FALSE
Fall 2017,9,FEMALE,15,2.4,131,-0.571,Tue,Oct,14,Introductory,Extended,2021,0,FALSE,TRUE,FALSE
Fall 2017,9,MALE,19,3.437,122,0.009,Tue,Oct,14,Intermediate,Extended,2020,0,FALSE,FALSE,FALSE
Fall 2017,9,FEMALE,12,3,151,-0.25,Tue,Oct,14,Advanced,Extended,2019,0,FALSE,FALSE,FALSE
Fall 2017,9,FEMALE,18,3.4,129,-0.433,Tue,Oct,14,Advanced,Extended,2019,0,TRUE,FALSE,FALSE
Fall 2017,9,FEMALE,15,4,30,0,Tue,Oct,14,Advanced,Sophomore,2021,0,FALSE,FALSE,FALSE
Fall 2017,9,FEMALE,16,2.9,105,-0.272,Tue,Oct,14,Introductory,Senior,2021,0,FALSE,FALSE,FALSE
Fall 2017,9,MALE,12,2,125,-0.562,Tue,Oct,14,Intermediate,Extended,2020,0,FALSE,FALSE,FALSE
Fall 2017,9,FEMALE,17,3.352,132,-0.092,Tue,Oct,14,Advanced,Extended,2020,0,FALSE,FALSE,FALSE
Fall 2017,9,FEMALE,17,3.764,133,-0.086,Tue,Oct,14,Introductory,Extended,2020,0,FALSE,FALSE,FALSE
Fall 2017,9,MALE,18,3.8,134,0.3,Tue,Oct,15,Intermediate,Extended,2020,0,FALSE,FALSE,FALSE
Fall 2017,9,MALE,17,3.437,128,-0.151,Tue,Oct,15,Intermediate,Extended,2020,0,FALSE,FALSE,FALSE
Fall 2017,9,MALE,12,2.5,145,-0.884,Tue,Oct,15,Intermediate,Extended,2020,0,FALSE,TRUE,FALSE
Fall 2017,9,MALE,15,1.777,24,0.162,Tue,Oct,15,Introductory,Freshman,2018,1,FALSE,FALSE,FALSE
Fall 2017,9,MALE,12,2,108,-0.888,Tue,Oct,16,Intermediate,Senior,2021,0,FALSE,FALSE,FALSE
Fall 2017,9,FEMALE,18,2.833,122,0.261,Tue,Oct,16,Intermediate,Extended,2019,0,FALSE,FALSE,FALSE
Fall 2017,9,MALE,15,2.933,146,-0.082,Tue,Oct,16,Introductory,Extended,2019,0,FALSE,TRUE,FALSE
Fall 2017,9,FEMALE,13,2.769,123,-0.032,Tue,Oct,16,Intermediate,Extended,2020,0,FALSE,FALSE,FALSE
Fall 2017,9,FEMALE,12,3.75,125.36,0.644,Tue,Oct,17,Introductory,Extended,2018,0,TRUE,TRUE,FALSE
Fall 2017,9,FEMALE,11,2.545,133,-0.31,Tue,Oct,17,Intermediate,Extended,2019,0,FALSE,FALSE,FALSE
Fall 2017,9,MALE,14,2.642,83,0.274,Tue,Oct,17,Introductory,Junior,2021,0,FALSE,FALSE,FALSE
Fall 2017,9,MALE,19,3.842,159,0.106,Tue,Oct,17,Intermediate,Extended,2019,0,FALSE,FALSE,FALSE
Fall 2017,9,MALE,16,3.625,133,0.121,Tue,Oct,17,Introductory,Extended,2021,0,FALSE,TRUE,FALSE
Fall 2017,9,FEMALE,18,3,125,0.16,Tue,Oct,17,Advanced,Extended,2018,0,TRUE,FALSE,FALSE
Fall 2017,9,FEMALE,10,2.5,150,-1.108,Tue,Oct,17,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Fall 2017,9,FEMALE,26,3.785,128,0.01,Tue,Oct,17,Introductory,Extended,2021,0,FALSE,FALSE,FALSE
Fall 2017,9,FEMALE,18,3.8,122,0.128,Tue,Oct,17,Intermediate,Extended,2020,0,FALSE,FALSE,FALSE
Fall 2017,9,FEMALE,15,3,103,0.079,Tue,Oct,18,Introductory,Senior,2021,0,FALSE,FALSE,FALSE
Fall 2017,9,MALE,16,3.6,123,0.03,Tue,Oct,18,Introductory,Extended,2020,0,FALSE,FALSE,FALSE
Fall 2017,9,MALE,18,2.8,130,-0.235,Tue,Oct,18,Advanced,Extended,2018,0,TRUE,FALSE,FALSE
Fall 2017,9,FEMALE,18,3.6,133,-0.16,Tue,Oct,18,Advanced,Extended,2020,0,FALSE,FALSE,FALSE
Fall 2017,9,FEMALE,19,3.5,120,0.226,Tue,Oct,18,Introductory,Senior,2021,0,FALSE,FALSE,FALSE
Fall 2017,9,FEMALE,15,4,30,0,Tue,Oct,18,Advanced,Sophomore,2021,0,FALSE,FALSE,FALSE
Fall 2017,9,FEMALE,17,2.47,62,-0.116,Tue,Oct,18,Introductory,Junior,2018,1,FALSE,FALSE,FALSE
Fall 2017,9,MALE,16,1.923,46,-0.785,Tue,Oct,18,Introductory,Sophomore,2018,1,TRUE,FALSE,FALSE
Fall 2017,9,MALE,14,1.666,110,-0.842,Tue,Oct,18,Intermediate,Senior,2018,0,FALSE,FALSE,FALSE
Fall 2017,9,FEMALE,19,3.538,134,-0.25,Tue,Oct,18,Advanced,Extended,2020,0,FALSE,FALSE,FALSE
Fall 2017,9,MALE,11,2.625,113,0.427,Tue,Oct,18,Intermediate,Senior,2021,0,FALSE,FALSE,FALSE
Fall 2017,9,MALE,25,4,126,0.033,Tue,Oct,18,Introductory,Extended,2021,0,FALSE,TRUE,FALSE
Fall 2017,9,MALE,18,1.8,44,-0.621,Tue,Oct,18,Introductory,Sophomore,2018,1,TRUE,TRUE,FALSE
Fall 2017,9,MALE,9,3.333,125,-0.011,Tue,Oct,18,Intermediate,Extended,2020,0,FALSE,FALSE,FALSE
Fall 2017,9,FEMALE,14,2.769,90,0.751,Tue,Oct,18,Introductory,Senior,2021,0,FALSE,TRUE,FALSE
Fall 2017,9,FEMALE,20,3.631,129,0.063,Tue,Oct,19,Advanced,Extended,2020,0,FALSE,TRUE,FALSE
Fall 2017,9,FEMALE,18,2.6,175,-0.644,Tue,Oct,19,Advanced,Extended,2018,0,TRUE,FALSE,FALSE
Fall 2017,9,MALE,17,3.411,122,0.027,Tue,Oct,19,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Fall 2017,9,MALE,12,3.75,131,0.225,Tue,Oct,19,Introductory,Extended,2018,0,TRUE,FALSE,FALSE
Fall 2017,9,MALE,16,3,125,-0.337,Tue,Oct,19,Intermediate,Extended,2018,0,TRUE,FALSE,FALSE
Fall 2017,9,MALE,16,3.062,111,0.201,Tue,Oct,19,Introductory,Senior,2021,0,FALSE,TRUE,FALSE
Fall 2017,9,MALE,14,2.818,144,-0.59,Tue,Oct,19,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Fall 2017,9,MALE,12,3,134,0.164,Tue,Oct,19,Intermediate,Extended,2019,0,FALSE,FALSE,FALSE
Fall 2017,9,FEMALE,15,3.666,124,-0.26,Tue,Oct,19,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Fall 2017,9,FEMALE,16,4,127,0,Tue,Oct,19,Intermediate,Extended,2021,0,FALSE,FALSE,FALSE
Fall 2017,9,FEMALE,23,2.882,143,-0.529,Tue,Oct,20,Advanced,Extended,2020,0,FALSE,FALSE,FALSE
Fall 2017,9,MALE,5,3.4,52,0.9,Tue,Oct,20,Advanced,Sophomore,2018,1,FALSE,TRUE,FALSE
Fall 2017,9,MALE,15,2,90,-0.447,Tue,Oct,20,Advanced,Senior,2020,0,FALSE,TRUE,FALSE
Fall 2017,9,FEMALE,14,3.636,115,-0.054,Tue,Oct,20,Introductory,Senior,2021,0,FALSE,TRUE,FALSE
Fall 2017,9,FEMALE,18,3.8,122,0.128,Tue,Oct,20,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Fall 2017,9,FEMALE,10,2.5,150,-1.108,Wed,Oct,8,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Fall 2017,9,MALE,16,3.5,156,0.347,Wed,Oct,8,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Fall 2017,9,MALE,18,4,130,0.115,Wed,Oct,8,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Fall 2017,9,MALE,9,4,121,0.059,Wed,Oct,9,Introductory,Extended,2021,0,FALSE,TRUE,FALSE
Fall 2017,9,FEMALE,15,3,150,-0.279,Wed,Oct,9,Advanced,Extended,2019,0,FALSE,TRUE,FALSE
Fall 2017,9,FEMALE,14,3.636,115,-0.054,Wed,Oct,9,Introductory,Senior,2021,0,FALSE,TRUE,FALSE
Fall 2017,9,FEMALE,14,1.642,128,-0.602,Wed,Oct,9,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Fall 2017,9,MALE,12,2.25,140,-0.173,Wed,Oct,9,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Fall 2017,9,MALE,16,3.5,156,0.347,Wed,Oct,10,Introductory,Extended,2020,0,FALSE,TRUE,FALSE
Fall 2017,9,MALE,18,2.5,111,-0.178,Wed,Oct,10,Intermediate,Senior,2021,0,FALSE,FALSE,FALSE
